source_pack_id,brand_layer,granularity_layer,gate_status,source_table_refs,evidence_ids,traceability_status,default_call_pool,review_status,compile_run_id,source_manifest_hash,view_schema_version,chunk_text_hash,pack_id,pack_type,knowledge_title,knowledge_assertion,applicable_when,success_scenario,flip_scenario,alternative_boundary,content_type_tags,object_type_tags,embedding_text
KP-product_attribute-synonym-convergence,domain_general,L1,active,"[""02_field.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv""]","[""EV-KP-product_attribute-synonym-convergence""]",partial,false,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,2734cf81e81c85c2593d069399b74e2b79280f6ec20b672a1b77a7a39fe507b5,KP-product_attribute-synonym-convergence,product_attribute,product_attribute synonym convergence,散乱叫法必须收敛为标准术语：品类层 8 组（hoodie / sweatshirt / cardigan / blazer / wide_leg_pants / straight_pants / a_line_skirt / base_layer_top）+ 属性层 4 组（off_white / mock_neck / oversized / h_line） 共 12 组同义词归并是底座可用的硬纪律；不允许多名并存导致检索 / 推荐 / 培训各说各话。,12 组明确收敛的同义词集合,"""连帽卫衣""和""帽衫""在搜索 / 推荐 / 培训三处指向同一商品集合；
培训话术与陈列标签使用同一标准术语，新人不需要学多套叫法。","搜索""小高领""出 0 结果但有""半高领""商品在库；
培训用""宽腿裤""，陈列签写""阔腿裤""，新人困惑；
推荐引擎把同物异名误判为不同品类，连带计算失败。","not_applicable_when: 第 4 节明确""不得强收""的 4 组（详见 KP-product_attribute-no-forced-merge） | alternative_path: 出现新同义词组 → 进 Attribute 字典升级提案; 顾客 / 销售习惯叫法与标准术语差距大 → 在 synonyms 字段保留以兼容搜索，但存储仍为 canonical_value",[],[],"assertion: 散乱叫法必须收敛为标准术语：品类层 8 组（hoodie / sweatshirt / cardigan / blazer / wide_leg_pants / straight_pants / a_line_skirt / base_layer_top）+ 属性层 4 组（off_white / mock_neck / oversized / h_line） 共 12 组同义词归并是底座可用的硬纪律；不允许多名并存导致检索 / 推荐 / 培训各说各话。
applicable_when: 12 组明确收敛的同义词集合
success: ""连帽卫衣""和""帽衫""在搜索 / 推荐 / 培训三处指向同一商品集合；
培训话术与陈列标签使用同一标准术语，新人不需要学多套叫法。
flip: 搜索""小高领""出 0 结果但有""半高领""商品在库；
培训用""宽腿裤""，陈列签写""阔腿裤""，新人困惑；
推荐引擎把同物异名误判为不同品类，连带计算失败。"
KP-product_attribute-troop-facing-register-five-fields,domain_general,L1,active,"[""01_object_type.csv"", ""02_field.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv""]","[""EV-KP-product_attribute-troop-facing-register-five-fields""]",partial,false,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,4a67ff5aefb5d7d10ec693ba1a9a3fd98858ac9aad6c1931c79d15cd271326d9,KP-product_attribute-troop-facing-register-five-fields,product_attribute,product_attribute troop facing register five fields,"ContentType 在""兵团向（受众是内部员工 / 学员 / 加盟商）""语境下，5 个字段的语义自动切换：北极星（north_star）、 服装行业钩子（apparel_hook）、实拍可行性（shooting_feasibility）、红线（red_lines）、AI 辅助边界（ai_boundary）—— 这 5 个字段的字段名不变、字段壳不变，但读法切换为""对内员工训练""语义而非""对外消费者营销""语义。其余字段 （如 30 秒分镜参考、玩法档位等）解码逻辑不变。当一个 ContentType 的受众属性 = 兵团向 时，下游 Prompt 必须 按本切换口径解码这 5 字段，否则""训练 SOP""会被错读成""消费者钩子""。",ContentType 受众 = 兵团向时的 5 字段解码（north_star / apparel_hook / shooting_feasibility / red_lines / ai_boundary）,"一个兵团向 CT 的 5 字段被 AI 正确读为""训练目标 / 工作场景钩子 / 拍摄约束 / 培训红线 / AI 辅助员工的边界""，输出适合员工训练消费；新增内部 CT 时直接套用本口径不重新发明","不区分兵团向，把所有 CT 都按消费者向解码 → 培训 SOP 被改写成消费者钩子（""接客流程""被读成""吸睛标题""），员工拿到内容用不上；或反过来把消费者向 CT 错读为兵团向 → 把营销文案训成员工话术","not_applicable_when: ContentType 受众 = 消费者向时按默认语义解码；本切换不涉及其他字段 | alternative_path: 出现""对内 + 对外混合受众""的 ContentType → 拆为两个 CT 分别走不同口径，不允许单 CT 内部混读; 新增第三种受众属性（如 B2B 客户向）→ 走共享层升级流程追加第 3 套切换口径",[],"[""OT-ContentType""]","assertion: ContentType 在""兵团向（受众是内部员工 / 学员 / 加盟商）""语境下，5 个字段的语义自动切换：北极星（north_star）、 服装行业钩子（apparel_hook）、实拍可行性（shooting_feasibility）、红线（red_lines）、AI 辅助边界（ai_boundary）—— 这 5 个字段的字段名不变、字段壳不变，但读法切换为""对内员工训练""语义而非""对外消费者营销""语义。其余字段 （如 30 秒分镜参考、玩法档位等）解码逻辑不变。当一个 ContentType 的受众属性 = 兵团向 时，下游 Prompt 必须 按本切换口径解码这 5 字段，否则""训练 SOP""会被错读成""消费者钩子""。
applicable_when: ContentType 受众 = 兵团向时的 5 字段解码（north_star / apparel_hook / shooting_feasibility / red_lines / ai_boundary）
success: 一个兵团向 CT 的 5 字段被 AI 正确读为""训练目标 / 工作场景钩子 / 拍摄约束 / 培训红线 / AI 辅助员工的边界""，输出适合员工训练消费；新增内部 CT 时直接套用本口径不重新发明
flip: 不区分兵团向，把所有 CT 都按消费者向解码 → 培训 SOP 被改写成消费者钩子（""接客流程""被读成""吸睛标题""），员工拿到内容用不上；或反过来把消费者向 CT 错读为兵团向 → 把营销文案训成员工话术"
KP-service_judgment-budget-controlled,domain_general,L1,active,"[""01_object_type.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-budget-controlled""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,86fa316356fb207aee9471771f33e8d7e384ff487e69cbe87723aefde9e78917,KP-service_judgment-budget-controlled,service_judgment,service_judgment budget controlled,"顾客说""预算就这些，帮我挑最值的""时，导购必须先问她要的是""一件主力""还是""两件组合""，是看单价还是看利用率，再推第一套； 预算客要的是确定性而不是更多选项——库存断码可救，但救法是把""穿出去几次""拉回话题中央，绝不能靠""再加一件""凑预算。",顾客明确说出预算或价格上限的接客,"顾客在预算内带走 1-2 件并对""值""有清晰说法，复购信任建立","用""再加一件就更划算""的话术，顾客感觉被推销超预算，反而退回原本想买的","not_applicable_when: 顾客虽问价但没设上限 → 走 commute_mainstay 或 weekend_social | alternative_path: 单件主力断码 → 同价位带同功能位替；不退到组合路径; 顾客摇摆主力 vs 组合 → 用""上次复购数据""或""利用率比较""帮她锁",[],"[""OT-CustomerScenario""]","assertion: 顾客说""预算就这些，帮我挑最值的""时，导购必须先问她要的是""一件主力""还是""两件组合""，是看单价还是看利用率，再推第一套； 预算客要的是确定性而不是更多选项——库存断码可救，但救法是把""穿出去几次""拉回话题中央，绝不能靠""再加一件""凑预算。
applicable_when: 顾客明确说出预算或价格上限的接客
success: 顾客在预算内带走 1-2 件并对""值""有清晰说法，复购信任建立
flip: 用""再加一件就更划算""的话术，顾客感觉被推销超预算，反而退回原本想买的"
KP-service_judgment-comfort-sensitive-trigger,domain_general,L3,active,"[""01_object_type.csv"", ""02_field.csv"", ""03_semantic.csv"", ""04_value_set.csv"", ""05_relation.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-comfort-sensitive-trigger""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,a9765ccc761b25ebc54fe980dfe04f78659b58bdf974eda8f9612664060dac45,KP-service_judgment-comfort-sensitive-trigger,service_judgment,service_judgment comfort sensitive trigger,"当顾客抛出""会不会扎 / 热 / 透 / 勒 / 掉""这类体感问题时，导购的第一动作不是回答""不会""， 而是先识别她真正介意的是触感、温度、透度、弹性、静电还是内搭难度中的哪一个； 体感顾虑没讲透就接着推套装，后面推几套都白搭，因为这是信任问题而不是选品问题。",任何带体感顾虑触发语的接客场景,"顾客感到顾虑被认真对待，对导购建立专业信任；
接受当前单品的真实体感，或主动配合切换更合适的款式；
后续 2-3 套推荐能被认真试穿，而不是被礼貌拒绝。","导购直接答""不会扎 / 不会透 / 不会掉色""，但顾客实际敏感点在别处；
顾客表面接受但内心已不信任，对后续所有推荐都说""再看看""；
门店损失的不是这一单，是这位顾客的整段试穿耐心。","not_applicable_when: 顾客已自带技术词汇并明确表达单一维度（如直接说""我对静电特别敏感""）→ 跳过反问直接进入针对性回应。
纯线上场景（无法即时反问）→ 走预置 FAQ 路径而非本规则。 | alternative_path: 顾客无法或不愿明确介意维度 → 用同类面料分别解释 2 个最常见维度，让她自己挑; 主件面料确实存在该顾虑且无法绕过 → 直接转向同气质替代款，不要包装成""还好""; 顾客已多次表达不信任 → 暂停推荐，用一件试穿单品建立基线信任再继续","[""store_training"", ""outfit_recommendation""]","[""OT-CustomerScenario"", ""OT-TrainingMaterial""]","assertion: 当顾客抛出""会不会扎 / 热 / 透 / 勒 / 掉""这类体感问题时，导购的第一动作不是回答""不会""， 而是先识别她真正介意的是触感、温度、透度、弹性、静电还是内搭难度中的哪一个； 体感顾虑没讲透就接着推套装，后面推几套都白搭，因为这是信任问题而不是选品问题。
applicable_when: 任何带体感顾虑触发语的接客场景
success: 顾客感到顾虑被认真对待，对导购建立专业信任；
接受当前单品的真实体感，或主动配合切换更合适的款式；
后续 2-3 套推荐能被认真试穿，而不是被礼貌拒绝。
flip: 导购直接答""不会扎 / 不会透 / 不会掉色""，但顾客实际敏感点在别处；
顾客表面接受但内心已不信任，对后续所有推荐都说""再看看""；
门店损失的不是这一单，是这位顾客的整段试穿耐心。"
KP-service_judgment-commute-mainstay,domain_general,L1,active,"[""01_object_type.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-commute-mainstay""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,2b379b5f8c51f2356ac222ec69be156b70412dbf821d1eed882785ebd20286d8,KP-service_judgment-commute-mainstay,service_judgment,service_judgment commute mainstay,"顾客说""想找一套平时上班最常穿的""时，导购先问通勤方式/办公室温度/要不要开会/在意利落还是舒服，再推第一套； 通勤客最容易卡在第二套——觉得""都能穿但没理由买""，所以第二套必须给出""为什么是它而不是别的""的具体利用率理由。",一线/二线日常通勤客；办公室或商务场景,第二套挂上利用率理由后顾客带走；后续成为复购锚点,"第二套继续用""也挺百搭""话术，顾客回""先看看""，回头率低","not_applicable_when: 创意行业/远程办公/纯居家工作客（应走 weekend_social 或 functional_gap_fill） | alternative_path: 顾客明确""今天就要带一件"" → 跳过第二套利用率铺垫，直接锁第一套; 库存断码 → 同功能位换色/换细节，禁换核心版型",[],"[""OT-CustomerScenario""]","assertion: 顾客说""想找一套平时上班最常穿的""时，导购先问通勤方式/办公室温度/要不要开会/在意利落还是舒服，再推第一套； 通勤客最容易卡在第二套——觉得""都能穿但没理由买""，所以第二套必须给出""为什么是它而不是别的""的具体利用率理由。
applicable_when: 一线/二线日常通勤客；办公室或商务场景
success: 第二套挂上利用率理由后顾客带走；后续成为复购锚点
flip: 第二套继续用""也挺百搭""话术，顾客回""先看看""，回头率低"
KP-service_judgment-derivation-formula-eight-row,domain_general,L1,active,"[""03_semantic.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-derivation-formula-eight-row""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,1b8573dbf2b5a878ffeb904786b56b7f796bfdfb996c84c8dd1d44d697a92b21,KP-service_judgment-derivation-formula-eight-row,service_judgment,service_judgment derivation formula eight row,"派生视图必须按一张固定的 8 行组合规则表执行——把真源边的 support 4 档与 Q3 平台 tier 的 4 档逐对组合， 映射成 4 档对外展示档：(now, P0_native) → 默认可用；(now, P1_light_adapt) / (enhanced, P0_native) / (enhanced, P1_light_adapt) / (任意, P2_cross_post_only) → 补充配置后可用；(custom, *) → 品牌级或特殊场景； (unsupported, *) / (任意, deferred) → 不建议；不允许临时新增第 5 档展示档或换映射。",Persona × ContentType × Platform 三维派生计算,任意三元组都能映射到 4 档展示档之一，运营/Skill 看到的档位口径全链路一致,"某处临时加""实验中""第 5 档 → 公式变多分支，下游 Skill 与运营看到的档位对不上","not_applicable_when: 真源边本身的 support/risk 调档（属真源维护，不在公式表内） | alternative_path: 出现 P3_native 等新 tier → 公式表扩行，不擅自加展示档; 想引入""实验中""等过渡档 → 走人工豁免清单，不污染公式表","[""platform_adaptation""]",[],"assertion: 派生视图必须按一张固定的 8 行组合规则表执行——把真源边的 support 4 档与 Q3 平台 tier 的 4 档逐对组合， 映射成 4 档对外展示档：(now, P0_native) → 默认可用；(now, P1_light_adapt) / (enhanced, P0_native) / (enhanced, P1_light_adapt) / (任意, P2_cross_post_only) → 补充配置后可用；(custom, *) → 品牌级或特殊场景； (unsupported, *) / (任意, deferred) → 不建议；不允许临时新增第 5 档展示档或换映射。
applicable_when: Persona × ContentType × Platform 三维派生计算
success: 任意三元组都能映射到 4 档展示档之一，运营/Skill 看到的档位口径全链路一致
flip: 某处临时加""实验中""第 5 档 → 公式变多分支，下游 Skill 与运营看到的档位对不上"
KP-service_judgment-derived-view-risk-inherits-from-source-edge,domain_general,L1,active,"[""03_semantic.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-derived-view-risk-inherits-from-source-edge""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,224d1fe67f1cb5a90c2b23aa17e937f4842dd0246cb16ea5fce35cbda3ca1f50,KP-service_judgment-derived-view-risk-inherits-from-source-edge,service_judgment,service_judgment derived view risk inherits from source edge,"派生视图（Persona × ContentType × Platform/Channel）的风险位（risk）必须 100% 继承自真源边 (:Persona)-[:COMPATIBLE_WITH]->(:ContentType) 的 risk 属性，平台 tier 不能改写、不能稀释、不能升级该风险—— 即使平台是 P0_native 强支持档，只要真源边 risk = high，派生视图 risk 仍是 high； 反之即使平台是 deferred，真源边 risk = low，派生 risk 也是 low（只是展示档变""不建议""）。 业务含义：风险来自""人设 × 内容类型""的角色错位，平台无法挽救；想降风险只能改真源边 risk，不能换平台。",任何按 8 行公式得出展示档之后，需要同时输出 risk 字段的派生场景,"product_professional × humor_content × 抖音(P0_native) 派生 risk = high（真源 §4.3 risk=high）
→ Prompt 前置提示""角色错位风险高""；不会因为抖音是 P0 强档就把警告吞掉。
styling_advisor × outfit_of_the_day × 微信群(deferred) 派生 risk = low（真源 §4.2 risk=low）
→ 展示档""不建议""是因为系统未支持，而非内容有风险，待 Q3 升级 tier 后立即解锁。","派生引擎按 tier 加权""折算""风险 → 高 tier 平台把人设错位高风险吞掉 → 内容直发 →
""专业商品人设说脱口秀""在抖音热推，品牌真实性塌陷。","not_applicable_when: 平台自身的合规风险（如平台审核不过）→ 由平台层独立标注，不与人设×内容 risk 混算；
品牌级特殊禁忌（如某品牌不允许某词）→ 走 brand_<name> 层独立校验，不在 domain_general 派生公式内。 | alternative_path: 想给特定平台加风险加成 → 在 PlatformTone 实体上独立加 platform_risk 字段，与人设×内容 risk 并列输出，不合并; 想降低某条真源边 risk → 改真源边本身（走关系维护提案），不绕道用平台稀释","[""platform_adaptation""]",[],"assertion: 派生视图（Persona × ContentType × Platform/Channel）的风险位（risk）必须 100% 继承自真源边 (:Persona)-[:COMPATIBLE_WITH]->(:ContentType) 的 risk 属性，平台 tier 不能改写、不能稀释、不能升级该风险—— 即使平台是 P0_native 强支持档，只要真源边 risk = high，派生视图 risk 仍是 high； 反之即使平台是 deferred，真源边 risk = low，派生 risk 也是 low（只是展示档变""不建议""）。 业务含义：风险来自""人设 × 内容类型""的角色错位，平台无法挽救；想降风险只能改真源边 risk，不能换平台。
applicable_when: 任何按 8 行公式得出展示档之后，需要同时输出 risk 字段的派生场景
success: product_professional × humor_content × 抖音(P0_native) 派生 risk = high（真源 §4.3 risk=high）
→ Prompt 前置提示""角色错位风险高""；不会因为抖音是 P0 强档就把警告吞掉。
styling_advisor × outfit_of_the_day × 微信群(deferred) 派生 risk = low（真源 §4.2 risk=low）
→ 展示档""不建议""是因为系统未支持，而非内容有风险，待 Q3 升级 tier 后立即解锁。
flip: 派生引擎按 tier 加权""折算""风险 → 高 tier 平台把人设错位高风险吞掉 → 内容直发 →
""专业商品人设说脱口秀""在抖音热推，品牌真实性塌陷。"
KP-service_judgment-frontline-cover-public-and-private,domain_general,L1,active,"[""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-frontline-cover-public-and-private""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,0e58739f4db8291b19a3caac93964058d24b77538e2e435e5d3898d42a9b0874,KP-service_judgment-frontline-cover-public-and-private,service_judgment,service_judgment frontline cover public and private,"凡是首批与导购（styling_advisor）/ 门店经营（store_operator）强相关的内容线， 其派生视图必须同时覆盖公域分发位（PlatformTone）与私域出口位（PrivateOutletChannel）， 不允许只做公域；这是冷启动唯一的硬约束规则，违反则该内容线视为""覆盖不全""，不得放行。",styling_advisor / store_operator 主导的内容线,"导购的""试衣间一句话推荐""既出公域种草版（小红书 / 抖音），又出私域出口版（朋友圈 / 微信群），
门店店长的经营观察既走视频号公域，也走微信社群私域；私域转化路径不会被漏掉。","导购内容线只做公域种草，私域不出 → 试衣间内容生成出来发不到导购自己的朋友圈，
最贴近成交的渠道反而最缺内容，门店转化掉队。","not_applicable_when: product_professional 主导的纯品牌叙事内容线（公域为主即可） | alternative_path: 私域出口位还没接通 → 派生视图标""覆盖不全 - 私域待接入""，不放行该内容线; 内容确实不适合私域（如长视频纪录片）→ 走人工豁免，记录豁免原因，不默认放行","[""platform_adaptation""]",[],"assertion: 凡是首批与导购（styling_advisor）/ 门店经营（store_operator）强相关的内容线， 其派生视图必须同时覆盖公域分发位（PlatformTone）与私域出口位（PrivateOutletChannel）， 不允许只做公域；这是冷启动唯一的硬约束规则，违反则该内容线视为""覆盖不全""，不得放行。
applicable_when: styling_advisor / store_operator 主导的内容线
success: 导购的""试衣间一句话推荐""既出公域种草版（小红书 / 抖音），又出私域出口版（朋友圈 / 微信群），
门店店长的经营观察既走视频号公域，也走微信社群私域；私域转化路径不会被漏掉。
flip: 导购内容线只做公域种草，私域不出 → 试衣间内容生成出来发不到导购自己的朋友圈，
最贴近成交的渠道反而最缺内容，门店转化掉队。"
KP-service_judgment-functional-gap-fill,domain_general,L3,active,"[""01_object_type.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-functional-gap-fill""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,7a05c646cc2e44708b32c1af40bbcbf8d839beaa2712eeff2dcbfd11a218521d,KP-service_judgment-functional-gap-fill,service_judgment,service_judgment functional gap fill,"顾客说""我家里都有，就缺一件外套/裤子/内搭""时，导购第一动作是先问她家里已有的主色、主版型、最常穿去哪里—— 这类客不卡第二套，卡的是""利用率有没有讲透""；只要能补全衣柜缺口就能转，是断码最容易救的场景。","顾客明确说出""缺什么""的接客","顾客带走那一件并主动说""刚好缺这个""，复购预期高",想顺手加推第二主件，顾客感到被推销，连原本想买的那件也搁置,"not_applicable_when: 顾客虽说""缺一件""但实际是想看新款 → 转 new_item_cannot_style | alternative_path: 缺位件断码 → 同功能位的同色/同版型替；可救率高; 顾客对自己衣柜不熟 → 改走通勤主力或周末社交路径",[],"[""OT-CustomerScenario""]","assertion: 顾客说""我家里都有，就缺一件外套/裤子/内搭""时，导购第一动作是先问她家里已有的主色、主版型、最常穿去哪里—— 这类客不卡第二套，卡的是""利用率有没有讲透""；只要能补全衣柜缺口就能转，是断码最容易救的场景。
applicable_when: 顾客明确说出""缺什么""的接客
success: 顾客带走那一件并主动说""刚好缺这个""，复购预期高
flip: 想顺手加推第二主件，顾客感到被推销，连原本想买的那件也搁置"
KP-service_judgment-greeting-master-principles,domain_general,L1,active,"[""01_object_type.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-greeting-master-principles""]",full,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,9f24faacfffb24ee84a7d70b969660bbf1c3a67056f67b1c7d9b6ca129fd9b43,KP-service_judgment-greeting-master-principles,service_judgment,service_judgment greeting master principles,门店接客的总原则正式冻结为四条：先判任务再推货 / 先问顾虑再给第一套 / 第一套是开门第二套才是成交第三套是兜底 / 断码能不能救先看场景不先看嘴； 这四条决定接客的判断顺序，颠倒任何一条 → 整段接客的因果链断裂，再多 SKU 也救不回来。,任何门店接客,四原则按顺序走完，10 类细分场景都能命中正确判断起点,颠倒顺序（先推货再判任务/先给套再问顾虑/三套同一逻辑/嘴上松就硬救），整段接客失败,not_applicable_when: 纯线上接单/客服路径（缺试穿与即时反问条件） | alternative_path: 顾客拒绝沟通 → 仍按原则 1 静默判断任务后再决定是否开口; 客流爆满 → 砍原则 3 的第三套，但前两条不能砍,[],"[""OT-CustomerScenario"", ""OT-TrainingMaterial""]","assertion: 门店接客的总原则正式冻结为四条：先判任务再推货 / 先问顾虑再给第一套 / 第一套是开门第二套才是成交第三套是兜底 / 断码能不能救先看场景不先看嘴； 这四条决定接客的判断顺序，颠倒任何一条 → 整段接客的因果链断裂，再多 SKU 也救不回来。
applicable_when: 任何门店接客
success: 四原则按顺序走完，10 类细分场景都能命中正确判断起点
flip: 颠倒顺序（先推货再判任务/先给套再问顾虑/三套同一逻辑/嘴上松就硬救），整段接客失败"
KP-service_judgment-must-ask-first,domain_general,L1,active,"[""01_object_type.csv"", ""04_value_set.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-must-ask-first""]",full,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,1b0f081a036234fbcb1abd2e4381fcb6b07e4a4cca68ec44398b2cc780a93b24,KP-service_judgment-must-ask-first,service_judgment,service_judgment must ask first,"必须""先问再推""的接客场景正式冻结为 6 类——urgent_full_look / shape_correction / comfort_sensitive / budget_controlled / functional_gap_fill / repeat_purchase_replenish； 这 6 类的共同点是""决策依赖一个具体的前置参数（场合/部位/敏感维度/预算轴/衣柜缺口/上次满意点）""，不问就推 = 在错的轴上烧时间，再多 SKU 也救不回来。",6 类指定场景的接客起点,前置参数齐 → 第一套精准 → 第二套有方向 → 成交概率显著提升,"跳过追问直接推货，顾客觉得""和我没关系""，整段接客白烧","not_applicable_when: 4 类先陈列后开口的场景（视觉先于追问） | alternative_path: 顾客拒答 → 用同类客的 2-3 个常见参数选项让她挑（缩窄而非放弃）; 顾客自带参数（如已说""我穿 M 码""） → 跳过对应追问，直接进推荐",[],"[""OT-CustomerScenario""]","assertion: 必须""先问再推""的接客场景正式冻结为 6 类——urgent_full_look / shape_correction / comfort_sensitive / budget_controlled / functional_gap_fill / repeat_purchase_replenish； 这 6 类的共同点是""决策依赖一个具体的前置参数（场合/部位/敏感维度/预算轴/衣柜缺口/上次满意点）""，不问就推 = 在错的轴上烧时间，再多 SKU 也救不回来。
applicable_when: 6 类指定场景的接客起点
success: 前置参数齐 → 第一套精准 → 第二套有方向 → 成交概率显著提升
flip: 跳过追问直接推货，顾客觉得""和我没关系""，整段接客白烧"
KP-service_judgment-new-item-cannot-style,domain_general,L1,active,"[""01_object_type.csv"", ""06_rule.csv"", ""07_evidence.csv"", ""09_call_mapping.csv""]","[""EV-KP-service_judgment-new-item-cannot-style""]",partial,true,approved,5b5e5fc1f6199ec6,b3967bca40aa93759d3f9d80a548ca12115fd91df9064d997d8d585d8c6adfc2,3c0863a75967,f0ef0316bd362054d62560f22dfb1761021895c0040299b009b215109c90444e,KP-service_judgment-new-item-cannot-style,service_judgment,service_judgment new item cannot style,"顾客说""这件我喜欢，但我不知道怎么搭""时，导购必须当场给两条路——一条保守穿法、一条出彩穿法，不能只给一条； 第一套只是""能搭""，第二套才决定""买回去会不会穿""——所以第二、三套要守的是""使用路径""而非""原配件""。",新款/设计款单品接客,顾客带走主件 + 至少 1 件搭配件，回家后真的穿出去,"只给一条搭法或夸""百搭""，顾客带回去发现""不会穿""，变成衣柜挂件","not_applicable_when: 顾客明确""我就买这件，搭配自己有"" → 直接结账，不要硬塞配件 | alternative_path: 出彩穿法库存断 → 退到保守穿法 + 1 件可换鞋说明，仍可成交; 顾客对两条路都不接受 → 进 styling_rule 的""风格反转""边界，重新匹配气质",[],"[""OT-CustomerScenario""]","assertion: 顾客说""这件我喜欢，但我不知道怎么搭""时，导购必须当场给两条路——一条保守穿法、一条出彩穿法，不能只给一条； 第一套只是""能搭""，第二套才决定""买回去会不会穿""——所以第二、三套要守的是""使用路径""而非""原配件""。
applicable_when: 新款/设计款单品接客
success: 顾客带走主件 + 至少 1 件搭配件，回家后真的穿出去
flip: 只给一条搭法或夸""百搭""，顾客带回去发现""不会穿""，变成衣柜挂件"
