VS-KP-styling_rule-face-brightness-near_face_position,scarf,围巾,1,domain_general,KP-styling_rule-face-brightness
VS-KP-styling_rule-face-brightness-near_face_position,inner_layer,内搭,2,domain_general,KP-styling_rule-face-brightness
VS-KP-styling_rule-face-brightness-near_face_position,neckline,领口,3,domain_general,KP-styling_rule-face-brightness
VS-KP-styling_rule-face-brightness-near_face_position,earring,耳饰,4,domain_general,KP-styling_rule-face-brightness
VS-KP-styling_rule-formality-consistency-formal_occasions,interview,面试,1,domain_general,KP-styling_rule-formality-consistency
VS-KP-styling_rule-formality-consistency-formal_occasions,meeting,会议,2,domain_general,KP-styling_rule-formality-consistency
VS-KP-styling_rule-formality-consistency-formal_occasions,commute,通勤,3,domain_general,KP-styling_rule-formality-consistency
VS-KP-styling_rule-formality-consistency-formal_occasions,wedding_guest,婚礼宾客,4,domain_general,KP-styling_rule-formality-consistency
VS-KP-styling_rule-formality-consistency-formal_occasions,business_menswear,商务男装,5,domain_general,KP-styling_rule-formality-consistency
VS-KP-styling_rule-menswear-belt-shoe-pairs,black_shoe_black_belt,黑鞋黑带,1,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-menswear-belt-shoe-pairs,brown_shoe_brown_belt,棕鞋棕带,2,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-menswear-belt-shoe-applicable_occasions,suit,西装场合,1,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-menswear-belt-shoe-applicable_occasions,business,商务,2,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-menswear-belt-shoe-applicable_occasions,wedding,婚礼,3,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-menswear-belt-shoe-applicable_occasions,interview,面试,4,domain_general,KP-styling_rule-menswear-belt-shoe
VS-KP-styling_rule-single-problem-priority-concern_types,look_thin,显瘦,1,domain_general,KP-styling_rule-single-problem-priority
VS-KP-styling_rule-single-problem-priority-concern_types,look_tall,显高,2,domain_general,KP-styling_rule-single-problem-priority
VS-KP-styling_rule-single-problem-priority-concern_types,easy_to_match,好搭配,3,domain_general,KP-styling_rule-single-problem-priority
VS-KP-styling_rule-single-problem-priority-concern_types,rescue_premium,贵价救场,4,domain_general,KP-styling_rule-single-problem-priority
VS-KP-styling_rule-substitution-priority-ladder-priority_levels,silhouette,一级守廓形,1,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-priority_levels,formality_level,二级守正式度,2,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-priority_levels,visual_weight,三级守视觉重量,3,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-priority_levels,color_family,四级守色系家族,4,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-irreplaceable_signals,silhouette_changed,廓形变了,1,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-irreplaceable_signals,formality_dropped,正式度掉了,2,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-irreplaceable_signals,face_color_dirtied,近脸颜色把气色打脏,3,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-irreplaceable_signals,cheap_reflective_material,材质廉价反光,4,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-substitution-priority-ladder-irreplaceable_signals,volume_amplifies_problem,量感放大问题,5,domain_general,KP-styling_rule-substitution-priority-ladder
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,all_oversized_look,全身 oversize 盘,1,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,flat_neutral_look,无层次中性色盘,2,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,double_statement_look,上下都强设计盘,3,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,fragmented_leg_line_look,腿线碎裂盘,4,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,luxury_overstack_look,贵气堆叠盘,5,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,formal_casual_mismatch_look,正式休闲错位盘,6,domain_general,KP-styling_rule-looks-good-but-unsellable
VS-KP-styling_rule-looks-good-but-unsellable-anti_patterns,theme_without_problem_solution_display,只讲风格不讲问题解决的陈列盘,7,domain_general,KP-styling_rule-looks-good-but-unsellable
